predict_value,currect_value
18526.915655993987,29800.0
36000.0,20000.0
9800.830038587641,11000.0
10590.057212495834,16000.0
21000.0,20000.0
9800.830038587641,4500.0
9800.830038587641,11000.0
38000.0,20000.0
22000.0,25000.0
18526.915655993987,25000.0
36000.0,28000.0
13999.0,11000.0
9800.830038587641,5999.0
9800.830038587641,4500.0
37530.0,32000.0
22000.0,28000.0
